ORSPL,PLANT_NAME,rggi,Low_Income,PRIME_MOVER,Year,fuel
6030,Coal Creek,0,0,IC,2006,
6030,Coal Creek,0,0,ST,2006,Coal
6034,Belle River,0,0,GT,2006,Natural Gas
6034,Belle River,0,0,IC,2006,
6034,Belle River,0,0,ST,2006,Coal
55718,Dean,0,0,GT,2006,Natural Gas
6035,Greenwood (MI),0,0,GT,2006,Natural Gas
6035,Greenwood (MI),0,0,ST,2006,Natural Gas
6041,H L Spurlock,0,0,ST,2006,Coal
6042,Manatee,0,0,CC,2006,Natural Gas
6042,Manatee,0,0,ST,2006,Oil
6046,DeBary,0,0,GT,2006,Natural Gas
6049,West Tisbury Generating Facility,1,0,IC,2006,Oil
6052,Wansley,0,0,CC,2006,
6052,Wansley,0,0,GT,2006,
6052,Wansley,0,0,ST,2006,Coal
7917,Chattahoochee Energy Facility,0,0,CC,2006,Natural Gas
7946,Wansley Unit 9,0,0,CC,2006,Natural Gas
55965,Wansley Combined Cycle,0,0,CC,2006,Natural Gas
6056,Kahului,0,0,ST,2006,Oil
10604,Hawaiian Comm & Sugar Puunene Mill,0,0,ST,2006,Biomass
6058,Cascade Creek,0,0,GT,2006,Natural Gas
6060,Coachella,0,1,GT,2006,Natural Gas
6063,Electrifarm,0,0,GT,2006,Natural Gas
6064,Nearman Creek,0,0,GT,2006,Natural Gas
6064,Nearman Creek,0,0,ST,2006,Coal
6065,Iatan,0,0,ST,2006,Coal
6068,Jeffrey Energy Center,0,0,ST,2006,Coal
6071,Trimble County,0,1,GT,2006,Natural Gas
6071,Trimble County,0,1,ST,2006,Coal
6074,Greenwood (MO),0,0,GT,2006,Natural Gas
6076,Colstrip,0,0,ST,2006,Coal
10784,Colstrip Energy LP,0,0,ST,2006,Coal
6077,Gerald Gentleman,0,0,ST,2006,Coal
6081,Stony Brook,1,0,CC,2006,Natural Gas
6081,Stony Brook,1,0,GT,2006,Oil
6081,Stony Brook,1,0,IC,2006,
6082,Somerset Operating Co LLC,1,1,ST,2006,Coal
6085,R M Schahfer,0,1,GT,2006,Natural Gas
6085,R M Schahfer,0,1,ST,2006,Coal
59260,"Hidden View Dairy, LLC",0,1,IC,2006,
6088,North Loop,0,0,GT,2006,Natural Gas
6089,Lewis & Clark,0,0,IC,2006,
6089,Lewis & Clark,0,0,ST,2006,Coal
57914,Sidney MT Plant,0,0,ST,2006,
6092,Spirit Mound,0,0,GT,2006,Oil
6094,FirstEnergy Bruce Mansfield,0,0,ST,2006,Coal
6095,Sooner,0,0,ST,2006,Coal
6096,Nebraska City,0,0,ST,2006,Coal
6098,Big Stone,0,0,IC,2006,
6098,Big Stone,0,0,ST,2006,Coal
56244,State Auto Insurance,0,0,IC,2006,
56274,Valley Queen Cheese,0,0,IC,2006,
6112,Fort St Vrain,0,0,CC,2006,Natural Gas
6112,Fort St Vrain,0,0,GT,2006,
6113,Gibson,0,0,ST,2006,Coal
6137,A B Brown,0,0,GT,2006,Natural Gas
6137,A B Brown,0,0,ST,2006,Coal
6139,Welsh,0,0,ST,2006,Coal
6147,Monticello,0,1,ST,2006,Coal
6155,Rush Island,0,0,ST,2006,Coal
6156,New Haven Harbor,1,1,GT,2006,
6156,New Haven Harbor,1,1,ST,2006,Oil
6165,Hunter,0,0,ST,2006,Coal
6166,Rockport,0,0,ST,2006,Coal
6178,Coleto Creek,0,0,ST,2006,Coal
6179,Fayette Power Project,0,0,ST,2006,Coal
56674,Winchester Power Park,0,0,GT,2006,
6180,Oak Grove (TX),0,0,ST,2006,
7030,Major Oak Power,0,0,ST,2006,Coal
6190,Brame Energy Center,0,0,ST,2006,Coal
6194,Tolk,0,1,ST,2006,Coal
6195,John Twitty Energy Center,0,0,GT,2006,Natural Gas
6195,John Twitty Energy Center,0,0,ST,2006,Coal
6211,Dynegy Oakland Power Plant,0,0,GT,2006,Oil
6213,Merom,0,0,ST,2006,Coal
59255,Osprey Point RES,0,0,IC,2006,
6220,Durant,0,0,IC,2006,Oil
6223,Empire Energy Center,0,0,GT,2006,Natural Gas
6225,Jasper 2,0,0,ST,2006,Coal
6229,Mobile,0,0,IC,2006,Oil
6237,Pittsfield,0,1,IC,2006,Oil
6238,Pearl Station,0,1,GT,2006,Oil
6238,Pearl Station,0,1,ST,2006,Coal
6246,Putnam,0,1,CC,2006,Natural Gas
6248,Pawnee,0,1,ST,2006,Coal
55127,Manchief Electric Generating Station,0,1,GT,2006,Natural Gas
6250,Mayo,0,0,ST,2006,Coal
6253,Germantown,0,0,GT,2006,Natural Gas
6254,Ottumwa,0,0,ST,2006,Coal
6257,Scherer,0,1,ST,2006,Coal
6281,Kodiak,0,0,IC,2006,Oil
6282,Port Lions,0,0,IC,2006,
6283,Seldovia,0,0,IC,2006,Oil
6285,North Pole,0,0,CC,2006,
6285,North Pole,0,0,CC,2006,
6285,North Pole,0,0,GT,2006,Oil
6286,Fairbanks,0,1,GT,2006,Oil
6286,Fairbanks,0,1,IC,2006,Oil
6288,Healy,0,0,IC,2006,Oil
6288,Healy,0,0,ST,2006,Coal
6292,Bernice Lake,0,0,GT,2006,Natural Gas
6292,Bernice Lake,0,0,GT,2006,Natural Gas
52184,Tesoro Kenai Cogeneration Plant,0,0,GT,2006,Natural Gas
54452,Agrium Kenai Nitrogen Operations,0,0,GT,2006,Natural Gas
54452,Agrium Kenai Nitrogen Operations,0,0,IC,2006,
55966,Nikiski Co-Generation,0,0,CC,2006,
55966,Nikiski Co-Generation,0,0,GT,2006,Natural Gas
6293,International,0,0,GT,2006,Natural Gas
57036,Southcentral Power Project,0,0,CC,2006,
6299,Unalakleet,0,1,IC,2006,Oil
6345,Shishmaref,0,1,IC,2006,Oil
57052,Savoonga,0,1,IC,2006,
57055,Stebbins,0,1,IC,2006,
57059,Koyuk,0,1,IC,2006,
57060,Elim,0,1,IC,2006,
57061,St. Michael,0,1,IC,2006,
57062,Gambell,0,1,IC,2006,
60260,Brevig Mission,0,1,IC,2006,
6301,Naknek,0,0,IC,2006,Oil
6304,Kotzebue,0,0,IC,2006,Oil
6323,Kiana,0,1,IC,2006,Oil
6330,Noorvik,0,1,IC,2006,Oil
6341,Selawik,0,1,IC,2006,Oil
57051,Noatak,0,1,IC,2006,
57063,Shungnak,0,1,IC,2006,
57065,Kivalina,0,1,IC,2006,
60243,Ambler,0,1,IC,2006,
6333,Nunapitchuk,0,1,IC,2006,Oil
57057,Quinhagak,0,1,IC,2006,
57066,Kasigluk,0,1,IC,2006,
57067,Toksook Bay,0,1,IC,2006,
6369,Detour,0,1,IC,2006,Oil
6373,Rokeby,0,0,GT,2006,Natural Gas
6373,Rokeby,0,0,IC,2006,Oil
6390,Tangier,0,1,IC,2006,
6391,Smith Island,1,1,IC,2006,
6463,Ames GT,0,1,GT,2006,Oil
6463,Ames GT,0,1,GT,2006,Oil
6481,Intermountain Power Project,0,1,ST,2006,Coal
6504,Maalaea,0,0,CC,2006,Oil
6504,Maalaea,0,0,CC,2006,Oil
6504,Maalaea,0,0,IC,2006,Oil
6511,Fallon,0,0,IC,2006,
6514,Gabbs,0,0,IC,2006,
6515,Valencia,0,1,GT,2006,Natural Gas
6515,Valencia,0,1,GT,2006,Natural Gas
6516,Rocky Ford,0,1,IC,2006,Oil
6518,Kings Beach,0,1,IC,2006,Oil
6519,Vergennes 9,1,0,IC,2006,Oil
6521,Lahontan,0,0,IC,2006,
6524,Portola,0,1,IC,2006,
6530,Valley Road,0,1,IC,2006,
6533,Winnemucca,0,1,GT,2006,
6554,Waverly Municipal Electric North Plant,0,0,IC,2006,Oil
7758,South Plant,0,0,IC,2006,Oil
6555,McGrath,0,1,IC,2006,Oil
6558,D G Hunter,0,1,IC,2006,
6558,D G Hunter,0,1,ST,2006,Natural Gas
6558,D G Hunter,0,1,ST,2006,Natural Gas
6559,George M Sullivan Generation Plant 2,0,0,CC,2006,Natural Gas
6559,George M Sullivan Generation Plant 2,0,0,GT,2006,Natural Gas
6565,Berlin,1,1,IC,2006,Oil
6566,Bethel,0,0,IC,2006,Oil
6567,Block Island,1,0,IC,2006,Oil
6579,Johnson,0,1,IC,2006,Oil
6584,Stock Island,0,0,GT,2006,Oil
6584,Stock Island,0,0,GT,2006,Oil
6584,Stock Island,0,0,IC,2006,Oil
6585,Commercial Street,1,0,IC,2006,Oil
6586,Wilkins Station,1,0,IC,2006,Oil
6594,Rockport (MO),0,0,IC,2006,Oil
6598,South Norwalk Electric,1,1,GT,2006,
6598,South Norwalk Electric,1,1,IC,2006,Oil
6635,A L Pierce,1,0,GT,2006,
6635,A L Pierce,1,0,ST,2006,
50664,Covanta Wallingford Energy,1,0,ST,2006,Biomass
55517,Wallingford Energy,1,0,GT,2006,Natural Gas
56256,"John Street 1, 3, 4 & 5",1,0,IC,2006,Oil
6637,Yakutat,0,1,IC,2006,Oil
6641,Independence Steam Electric Station,0,1,ST,2006,Coal
6648,Sandow No 4,0,0,ST,2006,Coal
52071,Sandow No 5,0,0,ST,2006,Coal
6650,Mexico,0,0,GT,2006,Oil
6651,Moberly,0,0,GT,2006,Oil
6652,Moreau,0,0,GT,2006,Oil
6664,Louisa,0,1,ST,2006,Coal
6704,Pebbly Beach,0,0,GT,2006,
6704,Pebbly Beach,0,0,IC,2006,Oil
6706,Thibodaux,0,0,ST,2006,
6707,Naval Training Center,0,0,GT,2006,
10810,NTC/MCRD Energy Facility,0,0,CC,2006,Natural Gas
6741,Rock Lake CT,0,0,GT,2006,Oil
6761,Rawhide,0,0,GT,2006,Natural Gas
6761,Rawhide,0,0,ST,2006,Coal
6772,Hugo,0,0,ST,2006,Coal
6776,West Station (NJ),1,1,GT,2006,Oil
6801,Jarvis Street,0,0,IC,2006,Oil
6823,D B Wilson,0,0,ST,2006,Coal
7013,East 12th Street,0,1,IC,2006,
7013,East 12th Street,0,1,ST,2006,Natural Gas
7018,Chanute 3,0,1,IC,2006,Natural Gas
7028,Whitehead,0,0,IC,2006,Natural Gas
7032,Gravel Neck,0,1,GT,2006,Natural Gas
7032,Gravel Neck,0,1,GT,2006,Natural Gas
7063,McIntosh (AL),0,0,GT,2006,Natural Gas
7697,Washington County Cogeneration Facility,0,0,CC,2006,Natural Gas
7111,Heber City,0,0,IC,2006,Natural Gas
7112,Centennial,0,1,IC,2006,Oil
7119,Gladstone,0,0,GT,2006,Oil
7130,Puna,0,1,GT,2006,Oil
7130,Puna,0,1,ST,2006,Oil
7137,Grinnell,0,0,GT,2006,Natural Gas
7145,Pleasant Hill,0,0,GT,2006,Natural Gas
7985,Greater Des Moines,0,0,CC,2006,Natural Gas
7155,Lime Creek,0,0,GT,2006,Oil
7158,Woodsdale,0,0,GT,2006,Natural Gas
55110,Madison,0,0,GT,2006,Natural Gas
7159,Concord,0,0,GT,2006,Natural Gas
7173,Barrow,0,0,GT,2006,Natural Gas
7173,Barrow,0,0,IC,2006,
7174,Gwitchyaa Zhee,0,1,IC,2006,
7182,Aniak,0,1,IC,2006,Oil
57054,Upper Kalskag,0,1,IC,2006,
7183,Newhalen,0,1,IC,2006,Oil
7185,Conoco,0,0,GT,2006,Natural Gas
7203,South Fond Du Lac,0,0,GT,2006,Natural Gas
7213,Clover,0,1,ST,2006,Coal
7232,Santa Clara Cogen,0,1,GT,2006,Natural Gas
54561,Jefferson Smurfit Santa Clara Mill,0,1,CC,2006,Natural Gas
56026,Donald Von Raesfeld Power Plant,0,1,CC,2006,Natural Gas
59074,"SC 1 Data Center, Phase 2",0,1,IC,2006,
7242,Polk,0,1,CC,2006,Coal
7242,Polk,0,1,GT,2006,Natural Gas
10004,Mosaic South Pierce Operations,0,1,ST,2006,
10004,Mosaic South Pierce Operations,0,1,ST,2006,
10434,Mosaic New Wales Operations,0,1,ST,2006,
10434,Mosaic New Wales Operations,0,1,ST,2006,
7250,Auke Bay,0,0,GT,2006,
7250,Auke Bay,0,0,GT,2006,
7250,Auke Bay,0,0,IC,2006,
7264,Miki Basin,0,0,IC,2006,Oil
7266,Woodland,0,0,CC,2006,Natural Gas
7266,Woodland,0,0,GT,2006,
7266,Woodland,0,0,IC,2006,
7268,491 E 48th Street,0,1,GT,2006,Natural Gas
7277,Lincoln Combustion,0,1,GT,2006,Natural Gas
7281,Gardner Energy Center,0,0,GT,2006,Natural Gas
7283,Paragould Turbine,0,0,GT,2006,Natural Gas
7283,Paragould Turbine,0,0,IC,2006,
8015,Paragould Reciprocating,0,0,IC,2006,Natural Gas
7286,Richard Gorsuch,0,0,ST,2006,Coal
7302,Hines Energy Complex,0,0,CC,2006,Natural Gas
54426,Mulberry Cogeneration Facility,0,0,CC,2006,Natural Gas
7307,Redding Power,0,0,CC,2006,Natural Gas
7307,Redding Power,0,0,GT,2006,Natural Gas
7307,Redding Power,0,0,GT,2006,Natural Gas
7307,Redding Power,0,0,ST,2006,
7314,Richard M Flynn,1,0,CC,2006,Natural Gas
8007,Holtsville,1,0,GT,2006,Oil
7315,Almond Power Plant,0,1,GT,2006,Natural Gas
7318,Van Sant Station,1,1,GT,2006,Natural Gas
10030,NRG Energy Center Dover,1,1,CC,2006,
10030,NRG Energy Center Dover,1,1,CC,2006,
10030,NRG Energy Center Dover,1,1,GT,2006,Natural Gas
10030,NRG Energy Center Dover,1,1,ST,2006,Coal
7335,Richmond,0,0,GT,2006,Natural Gas
7337,Florence,1,1,GT,2006,Oil
7345,University of Florida,0,1,GT,2006,Natural Gas
7348,Robins,0,0,GT,2006,Natural Gas
7377,United Health Care,0,0,GT,2006,
7378,United Hospital,0,1,GT,2006,
7378,United Hospital,0,1,IC,2006,
7380,Midulla Generating Station,0,0,CC,2006,Natural Gas
7380,Midulla Generating Station,0,0,GT,2006,
50949,Hardee Power Station,0,0,CC,2006,Natural Gas
50949,Hardee Power Station,0,0,GT,2006,Natural Gas
7392,Poplar Bluff Generating Station,0,1,IC,2006,Natural Gas
7393,Lakin Municipal,0,1,IC,2006,Natural Gas
7396,Front Street,1,1,IC,2006,Oil
7397,Falling Spring,0,1,IC,2006,Natural Gas
7398,Water Street Station,0,1,IC,2006,Natural Gas
7399,Henry Station,0,1,IC,2006,Natural Gas
7400,Salisbury City of,0,0,IC,2006,Oil
7405,Shelbina Power #1,0,1,IC,2006,Oil
7406,Shelbina Power #2,0,1,IC,2006,Oil
7860,Shelbina Power #3,0,1,IC,2006,Oil
7408,Payson,0,0,IC,2006,Natural Gas
56177,Nebo Power Station,0,0,CC,2006,Natural Gas
7413,Short Mountain,0,0,IC,2006,
7415,Lakefield Utilities,0,1,IC,2006,Oil
7425,Interstate,0,1,GT,2006,Natural Gas
7429,Edenton Generators,0,0,IC,2006,Oil
7432,Oxford (KS),0,0,IC,2006,Oil
7437,Galena Electric Utility,0,1,IC,2006,Oil
7438,Church Street Plant,0,1,IC,2006,Oil
7439,Godwin Drive Plant,0,0,IC,2006,Oil
7440,VMEA 1 Credit Gen,0,0,IC,2006,Oil
7441,VMEA Peaking Gen,0,0,IC,2006,Oil
7797,Dominion/Lo Mar,0,0,GT,2006,Oil
7797,Dominion/Lo Mar,0,0,IC,2006,Oil
7798,Gateway Gen,0,0,IC,2006,Oil
56491,Dean Drive Area Electric Generators,0,0,IC,2006,
7449,Combustion Turbine Project No 2,0,1,GT,2006,Natural Gas
57978,Lodi Energy Center,0,1,CC,2006,
7450,Alameda,0,0,GT,2006,Natural Gas
7450,Alameda,0,0,GT,2006,Natural Gas
7451,Lodi,0,0,GT,2006,Natural Gas
7469,Madison Utilities,0,1,IC,2006,Oil
7470,Marceline,0,0,IC,2006,Oil
7481,City Light & Water,0,0,IC,2006,Oil
7482,NSB Atqasuk Utility,0,1,IC,2006,Oil
7483,NSB Kaktovik Utility,0,1,IC,2006,Oil
7484,NSB Nuiqsut Utility,0,1,IC,2006,Oil
7485,NSB Point Hope Utility,0,1,IC,2006,Oil
7486,NSB Point Lay Utility,0,1,IC,2006,Oil
7487,NSB Anaktuvuk Pass,0,1,IC,2006,Oil
7488,NSB Wainwright Utility,0,1,IC,2006,Oil
7493,King Cove,0,0,IC,2006,
7497,Croswell,0,0,IC,2006,Oil
57950,MSC Croswell,0,0,ST,2006,
7502,Dutch Harbor,0,0,IC,2006,Oil
7503,Unalaska Power Module,0,0,IC,2006,Oil
54305,Westward Seafoods,0,0,IC,2006,Oil
54422,Unisea G 2,0,0,IC,2006,Oil
7504,Neil Simpson II,0,0,GT,2006,Natural Gas
7504,Neil Simpson II,0,0,ST,2006,Coal
55477,Neil Simpson Gas Turbine #2,0,0,GT,2006,Natural Gas
55479,Wygen 1,0,0,ST,2006,Coal
7505,Fergus Control Ctr,0,1,IC,2006,
7513,ReEnergy Fort Fairfield,1,0,ST,2006,Biomass
7515,McPherson 3,0,0,GT,2006,Natural Gas
7527,Carson Ice-Gen Project,0,0,CC,2006,Natural Gas
7527,Carson Ice-Gen Project,0,0,CC,2006,Natural Gas
7527,Carson Ice-Gen Project,0,0,GT,2006,Natural Gas
7549,Milwaukee County,0,0,ST,2006,
7551,SCA Cogen 2,0,1,CC,2006,Natural Gas
7551,SCA Cogen 2,0,1,GT,2006,Natural Gas
7552,SPA Cogen 3,0,1,CC,2006,Natural Gas
7575,Bowling Green,0,0,IC,2006,Oil
7783,Bowling Green Peaking,0,0,GT,2006,Natural Gas
55262,Bowling Green Generating Station,0,0,GT,2006,Natural Gas
55262,Bowling Green Generating Station,0,0,GT,2006,Natural Gas
7576,Engle,0,0,IC,2006,Oil
7577,Jackson (OH),0,1,IC,2006,Oil
7578,Napoleon,0,1,IC,2006,Oil
7776,Napoleon Peaking,0,1,GT,2006,
7776,Napoleon Peaking,0,1,IC,2006,Oil
55264,Napoleon Peaking Station,0,1,GT,2006,Natural Gas
55264,Napoleon Peaking Station,0,1,GT,2006,Natural Gas
7579,Niles,0,1,IC,2006,Oil
7580,Wadsworth,0,0,IC,2006,
7584,Panora,0,0,IC,2006,
7595,Red Cedar,0,1,GT,2006,
55996,Alliant SBD0201 Penford Produc,0,1,IC,2006,Oil
7602,Oneida Casino,0,0,IC,2006,Oil
7603,Prospect Municipal,0,0,IC,2006,Oil
7604,St Francis Energy Facility,0,1,CC,2006,Natural Gas
7605,River Road Gen Plant,0,1,CC,2006,Natural Gas
7627,Everett Cogen,0,0,ST,2006,Biomass
7678,Celanese,0,0,ST,2006,
7690,Pennsbury,0,0,GT,2006,
7701,Fairless Hills,0,0,ST,2006,Natural Gas
54746,Wheelabrator Falls,0,0,ST,2006,
55298,Fairless Energy Center,0,0,CC,2006,Natural Gas
58250,Tullytown,0,0,IC,2006,
7693,Anaheim GT,0,0,GT,2006,Natural Gas
57027,Canyon Power Plant,0,0,GT,2006,
7698,General Electric Plastic,0,1,CC,2006,Natural Gas
7698,General Electric Plastic,0,1,CC,2006,Natural Gas
7699,Tiger Bay,0,1,CC,2006,Natural Gas
7705,Girvin Landfill,0,0,IC,2006,
7706,Agency GT,0,1,GT,2006,Natural Gas
7709,Dahlberg,0,0,GT,2006,Natural Gas
7715,Pea Ridge,0,1,GT,2006,Natural Gas
7719,Meridian,0,1,IC,2006,Oil
7721,Theodore Cogen Facility,0,0,CC,2006,Natural Gas
7723,Nymans Plant,0,0,IC,2006,Oil
7725,Coffin Butte,0,0,IC,2006,
7737,Kapstone,0,1,ST,2006,Biomass
7749,Essex,0,1,GT,2006,Natural Gas
7754,Nodaway,0,0,GT,2006,Natural Gas
7759,Georgetown,0,0,GT,2006,Natural Gas
7760,Tilton,0,1,GT,2006,Natural Gas
7763,Henry County,0,0,GT,2006,Natural Gas
7767,Bloomington Power Plant,0,0,IC,2006,Oil
7768,Sowega Power,0,0,GT,2006,Natural Gas
55304,Baconton Power Plant,0,0,GT,2006,Natural Gas
7770,1515 S Caron Road,0,0,GT,2006,Natural Gas
58377,Rochelle Energy Center,0,0,IC,2006,
7775,Versailles Peaking,0,0,IC,2006,Oil
7777,Dover Peaking,0,0,IC,2006,Oil
7778,Orrville Peaking,0,0,IC,2006,Oil
7780,Jackson Cntr Peaking,0,0,IC,2006,Oil
7782,Hamilton Peaking,0,1,GT,2006,Natural Gas
7784,Allegany Cogen,1,1,CC,2006,Natural Gas
7790,Bonanza,0,1,ST,2006,Coal
7791,Montpelier,0,1,IC,2006,Oil
7795,Custer Energy Center,0,1,GT,2006,Natural Gas
7805,Sherwood H Smith Jr Energy Complex,0,1,CC,2006,
7805,Sherwood H Smith Jr Energy Complex,0,1,GT,2006,Natural Gas
56292,Hamlet Generating Facility,0,1,GT,2006,
7810,Argyle,0,0,IC,2006,Oil
7813,Sewell Creek Energy,0,1,GT,2006,Natural Gas
7814,Webb Forging,0,1,IC,2006,Oil
7818,Alsey,0,0,GT,2006,Natural Gas
7818,Alsey,0,0,GT,2006,Natural Gas
7824,Rockwood,0,1,GT,2006,Natural Gas
7825,Fulton (AR),0,0,GT,2006,Natural Gas
7828,Shelby South,0,0,IC,2006,
7829,Smarr Energy Center,0,0,GT,2006,Natural Gas
7831,Beaver Island,0,0,IC,2006,
7834,John S Rainey,0,1,CC,2006,Natural Gas
7834,John S Rainey,0,1,GT,2006,Natural Gas
7835,Essential Power Rock Springs LLC,1,0,GT,2006,Natural Gas
7836,Marsh Run Generation Facility,0,1,GT,2006,Natural Gas
7838,Remington,0,1,GT,2006,Natural Gas
7839,Ladysmith,0,0,GT,2006,Natural Gas
7842,Freedom Power Project,0,1,GT,2006,Natural Gas
7843,Pleasant Valley (MN),0,0,GT,2006,Natural Gas
7845,Lagoon Creek,0,1,CC,2006,
7845,Lagoon Creek,0,1,GT,2006,Natural Gas
7846,Brandy Branch,0,0,CC,2006,Natural Gas
7846,Brandy Branch,0,0,GT,2006,Natural Gas
57123,Trail Ridge Landfill Gas Recovery,0,0,IC,2006,
7847,Coon Rapids II,0,0,IC,2006,Oil
7848,Holden,0,0,GT,2006,Natural Gas
7849,Knoxville Industrial,0,0,IC,2006,
7850,Shenandoah,0,1,IC,2006,
7851,Waterloo Lundquist,0,1,IC,2006,
7854,Avenue A Generator Sets,0,1,GT,2006,Oil
7854,Avenue A Generator Sets,0,1,IC,2006,
7857,Gilliam South,0,0,IC,2006,Oil
7865,Earlville,0,0,IC,2006,Oil
7870,Encogen,0,1,CC,2006,Natural Gas
7872,Robert P Mone Plant,0,0,GT,2006,Natural Gas
7874,Edgerton,0,0,IC,2006,Oil
7878,Wellington,0,0,IC,2006,Oil
7883,Powell Valley,0,1,IC,2006,Oil
7884,Dakota Magic,0,0,IC,2006,
7887,Terry Bundy Generating Station,0,0,CC,2006,Natural Gas
7887,Terry Bundy Generating Station,0,0,GT,2006,
7887,Terry Bundy Generating Station,0,0,IC,2006,Oil
7891,Gillum,0,1,IC,2006,Oil
7897,E B Harris Electric Generating Plant,0,0,CC,2006,Natural Gas
52140,International Paper Prattville Mill,0,0,ST,2006,Biomass
7898,New Knoxville,0,0,IC,2006,Oil
10739,Hoge Lumber,0,0,ST,2006,Biomass
7902,Pirkey,0,1,ST,2006,Coal
55176,Eastman Cogeneration Facility,0,1,CC,2006,Natural Gas
55664,Harrison County Power Project,0,1,CC,2006,Natural Gas
7915,North 1st,1,0,GT,2006,Natural Gas
7916,Talbot County Energy,0,1,GT,2006,Natural Gas
7918,Galion,0,1,GT,2006,
7918,Galion,0,1,IC,2006,Oil
7919,Seville,0,0,IC,2006,Oil
7924,Albertville,0,0,IC,2006,Oil
7929,West Gardner,0,0,GT,2006,Natural Gas
7934,Industrial Park,0,0,GT,2006,Oil
7934,Industrial Park,0,0,IC,2006,
7935,Trenton South,0,0,IC,2006,Oil
7940,Ponton Diesel Generating Facility,0,0,IC,2006,Oil
56681,Amelia,0,0,IC,2006,
7941,Nottoway Diesel Generating Facility,0,1,IC,2006,Oil
7954,Field Street,0,0,GT,2006,
7955,Elk City Station,0,0,IC,2006,
7958,Horry Land Fill Gas Site,0,0,IC,2006,
7960,Kemper County,0,1,GT,2006,Natural Gas
7963,South West Landfill,0,0,IC,2006,
7964,Peno Creek,0,1,GT,2006,Natural Gas
7967,Lordsburg Generating,0,0,GT,2006,Natural Gas
7975,Pyramid,0,0,GT,2006,Natural Gas
7973,Sharpe,0,0,IC,2006,Oil
7977,Granite Falls 2,0,0,IC,2006,Oil
7982,South Generation,0,1,IC,2006,Oil
7984,Kalkaska CT #1,0,1,GT,2006,Natural Gas
7990,Altamont,0,0,IC,2006,Oil
7991,West Campus Cogeneration Facility,0,1,CC,2006,Natural Gas
7994,Randolph Road,0,1,IC,2006,Oil
7995,Airport Industrial,0,1,IC,2006,Oil
56998,Pueblo Airport Generating Station,0,1,CC,2006,
56998,Pueblo Airport Generating Station,0,1,CC,2006,
56998,Pueblo Airport Generating Station,0,1,GT,2006,
7997,Winston,0,0,IC,2006,Oil
7998,Tri Cities,0,1,IC,2006,
7999,Grays Harbor Energy Facility,0,0,CC,2006,
8000,Beatrice,0,0,CC,2006,Natural Gas
8002,Newington,1,0,ST,2006,Oil
55661,Essential Power Newington LLC,1,0,CC,2006,Natural Gas
8009,Auburn State Street,1,1,GT,2006,Natural Gas
8012,Croydon CT Generating Station,0,0,GT,2006,Oil
8013,Winter,0,1,IC,2006,
8016,Factory,0,1,GT,2006,Oil
8017,Gallatin #2,0,0,IC,2006,
8019,Portage,0,0,GT,2006,Oil
8022,Boulder Park,0,1,IC,2006,Natural Gas
8023,Columbia (WI),0,0,ST,2006,Coal
8025,Montgomery,0,0,GT,2006,Oil
8029,Sycamore (IA),0,0,GT,2006,Natural Gas
8031,Emery Station,0,0,CC,2006,Natural Gas
8034,Yankton,0,0,IC,2006,
8048,Anclote,0,0,ST,2006,Oil
8049,Intercession City,0,0,GT,2006,Natural Gas
8050,Juneau,0,1,GT,2006,Oil
8053,Pouch,1,1,GT,2006,Natural Gas
8054,Gerald Andrus,0,0,ST,2006,Natural Gas
8056,Waterford 1 & 2,0,0,GT,2006,
8056,Waterford 1 & 2,0,0,ST,2006,Natural Gas
50152,Dow St Charles Operations,0,0,CC,2006,Natural Gas
50152,Dow St Charles Operations,0,0,CC,2006,Natural Gas
55089,Taft Cogeneration Facility,0,0,CC,2006,Natural Gas
8059,Comanche (OK),0,0,CC,2006,Natural Gas
8059,Comanche (OK),0,0,IC,2006,Oil
8066,Jim Bridger,0,0,ST,2006,Coal
8067,Fort Lupton,0,1,GT,2006,Natural Gas
8068,Santan,0,0,CC,2006,Natural Gas
8069,Huntington,0,0,ST,2006,Coal
8100,Springfield (CO),0,1,IC,2006,
8105,Halstad,0,1,IC,2006,
8106,Tipton,0,0,IC,2006,Oil
8108,Hopkinton,0,0,IC,2006,Oil
8110,Stanberry,0,0,IC,2006,
8223,Springerville,0,1,ST,2006,Coal
8224,North Valmy,0,1,ST,2006,Coal
8906,Astoria Generating Station,1,0,GT,2006,
8906,Astoria Generating Station,1,0,ST,2006,Natural Gas
55243,Astoria Gas Turbines,1,0,GT,2006,Natural Gas
55243,Astoria Gas Turbines,1,0,GT,2006,Natural Gas
55375,Astoria Energy,1,0,CC,2006,Natural Gas
56196,500MW CC,1,0,CC,2006,Natural Gas
57664,Astoria Energy II,1,0,CC,2006,
9038,Cherry Street,1,0,IC,2006,Oil
9674,Nine Springs,0,0,GT,2006,Natural Gas
9864,Cabot Holyoke,1,1,ST,2006,Natural Gas
10002,ACE Cogeneration Facility,0,1,ST,2006,Coal
10684,Argus Cogen Plant,0,1,ST,2006,Coal
10684,Argus Cogen Plant,0,1,ST,2006,Coal
10685,Westend Facility,0,1,GT,2006,Natural Gas
10012,Covanta Warren Energy,1,0,ST,2006,
10017,WestRock-West Point Mill,0,0,ST,2006,Biomass
10017,WestRock-West Point Mill,0,0,ST,2006,Biomass
10020,Cutrale Citrus Juices USA I,0,1,GT,2006,
10025,"RED-Rochester, LLC",1,1,ST,2006,Coal
10025,"RED-Rochester, LLC",1,1,ST,2006,Coal
